VisitID,UserID,SessionID,PageURL,ReferrerURL,Timestamp,Country,Browser,OperatingSystem,DeviceType,PageLoadTime,PageResponseTime,Clicks,SessionDuration,PageViews,Conversion,BounceRate,CampaignSource,AdClicks,Revenue
7633,1461,6596,http://www.rodriguez.biz/,https://henderson.com/,2024-07-15 09:41:32,Pakistan,Safari,Android,Desktop,7.44,1037,12,1483,26,1,1,Twitter,2,455.46
7634,1945,83604,https://beltran-guerrero.com/,http://www.yates.biz/,2024-01-19 14:35:57,Lesotho,Opera,Windows,Tablet,8.33,1246,2,1911,18,1,1,Instagram,2,335.61
7635,1283,28415,http://www.mckenzie.org/,https://massey.net/,2024-04-14 12:22:40,Saint Barthelemy,Firefox,Android,Desktop,4.68,1897,15,3088,46,1,1,Twitter,3,236.32
7636,746,24444,https://www.walter.org/,https://gonzales.net/,2024-06-15 00:35:56,Burundi,Firefox,iOS,Desktop,3.93,1670,15,3231,13,0,1,Instagram,0,176.52
7637,72,58366,https://www.williams-acevedo.com/,http://www.mason.com/,2024-05-18 21:07:49,Malawi,Firefox,Linux,Desktop,1.17,1332,2,1660,2,1,1,Google,7,431.22
7638,774,24569,https://anderson-boyle.net/,https://www.lara-robbins.com/,2024-05-04 03:33:41,Kenya,Safari,iOS,Mobile,2.66,1301,3,1797,21,0,1,Facebook,5,157.34
7639,1898,32639,http://www.jones-joyce.info/,https://www.murillo.com/,2024-03-02 08:39:21,Ghana,Safari,Linux,Mobile,9.48,1103,13,3345,22,1,1,LinkedIn,7,205.26
7640,299,28186,https://miller.com/,http://www.johnson.com/,2024-01-10 02:22:47,Afghanistan,Opera,Android,Tablet,3.61,832,18,2354,17,1,1,Google,5,88.39
7641,553,59743,https://avery-mitchell.biz/,https://www.bautista-gonzales.com/,2024-03-03 07:06:41,Lebanon,Edge,Android,Tablet,5.05,1853,4,2451,19,1,1,Instagram,4,471.71
7642,1314,17260,http://www.cannon.biz/,http://www.dalton.com/,2024-06-27 19:53:02,Grenada,Edge,Android,Tablet,6.0,1658,15,1978,3,1,1,LinkedIn,5,6.25
7643,1441,42761,https://zimmerman.com/,http://www.valdez.net/,2024-05-01 07:21:16,Indonesia,Safari,Windows,Tablet,0.51,1537,16,882,32,1,1,Facebook,7,54.07
7644,798,91698,http://www.rodgers.com/,http://www.peters.org/,2024-02-26 18:48:02,Lao People's Democratic Republic,Opera,Windows,Mobile,5.32,1312,8,2504,3,1,1,LinkedIn,6,259.53
7645,1948,61917,http://brown-rosales.com/,https://james.net/,2024-07-18 03:51:06,Egypt,Firefox,Android,Mobile,1.59,1803,5,3320,4,1,1,Facebook,0,56.41
7646,942,20120,http://ramirez.com/,http://simon.com/,2024-03-15 04:47:17,Mauritania,Chrome,Android,Desktop,2.95,492,4,3112,18,0,1,Google,5,264.68
7647,1273,49847,https://white-spence.net/,http://www.brown.com/,2024-05-22 18:31:30,Barbados,Edge,iOS,Mobile,6.45,1319,10,340,36,0,1,Google,2,353.77
7648,555,55135,https://thomas.com/,https://montgomery.com/,2024-03-23 03:18:20,Kazakhstan,Firefox,Windows,Desktop,9.58,968,0,2008,38,0,1,Twitter,9,50.4
7649,1985,46848,https://smith.com/,http://cole.com/,2024-03-19 21:09:12,Angola,Safari,Mac OS,Tablet,3.07,1189,7,3005,3,1,0,Twitter,7,104.48
7650,206,5839,http://www.henderson.com/,https://www.sims-carson.com/,2024-06-23 06:07:38,Oman,Chrome,Mac OS,Tablet,0.98,1185,6,40,3,0,1,Google,0,3.69
7651,612,76666,https://erickson.net/,https://www.riley.info/,2024-05-21 15:01:12,United Arab Emirates,Safari,Linux,Tablet,5.69,1315,1,1509,33,0,1,Facebook,3,456.95
7652,818,33217,https://www.collins.com/,http://www.rogers-fitzgerald.net/,2024-04-28 01:51:52,Turkmenistan,Edge,iOS,Tablet,2.02,1092,16,506,40,1,0,Instagram,3,99.39
7653,980,87393,https://moore.com/,https://hall-gardner.com/,2024-04-02 14:57:50,Svalbard & Jan Mayen Islands,Edge,Android,Tablet,2.75,1481,18,1487,9,1,0,Instagram,4,57.7
7654,1515,23559,https://www.anderson.biz/,http://www.scott-smith.org/,2024-03-31 23:55:38,Montserrat,Edge,Android,Mobile,1.64,665,11,1324,41,0,0,LinkedIn,8,339.78
7655,1614,35981,http://www.harper.com/,http://www.griffith.com/,2024-03-02 09:40:41,Cook Islands,Edge,iOS,Desktop,2.59,1465,9,1590,26,0,0,LinkedIn,8,312.84
7656,853,99497,https://www.paul.net/,https://fernandez.com/,2024-01-14 06:00:49,Seychelles,Opera,Mac OS,Desktop,2.18,330,4,749,17,1,0,Google,9,147.16
7657,1265,96877,http://www.henderson-contreras.com/,https://santos.info/,2024-05-15 20:16:26,American Samoa,Safari,Linux,Desktop,0.71,701,19,2597,23,1,1,Twitter,0,356.78
7658,802,26558,http://walsh.info/,https://www.martin-maddox.net/,2024-04-26 08:31:38,Canada,Chrome,Windows,Desktop,1.21,1726,0,1862,11,1,0,Twitter,0,322.63
7659,1245,10220,http://www.peters.biz/,http://www.hicks.info/,2024-01-18 03:12:32,Tajikistan,Edge,Linux,Desktop,6.48,1140,14,1610,25,0,1,Instagram,7,376.04
7660,358,24260,https://shaw.com/,https://miles.info/,2024-03-22 05:55:48,Guam,Safari,Mac OS,Desktop,7.96,751,9,3290,23,0,1,Google,4,187.19
7661,1238,79471,https://carlson.com/,https://www.avila-west.biz/,2024-06-20 09:58:30,Georgia,Chrome,iOS,Tablet,7.07,921,16,2950,38,0,0,Facebook,7,271.93
7662,1161,33278,http://taylor-mendoza.com/,https://www.spencer-gray.biz/,2024-03-11 06:50:31,Czech Republic,Edge,iOS,Desktop,6.65,782,12,3188,35,1,1,LinkedIn,5,201.46
7663,1867,38641,http://vargas.info/,https://www.galvan-carroll.org/,2024-06-10 12:23:45,Morocco,Edge,Windows,Desktop,4.87,144,0,2695,47,1,0,Facebook,3,135.86
7664,643,76122,https://www.miller.com/,http://www.hale.com/,2024-05-24 06:29:06,Finland,Safari,Mac OS,Tablet,2.55,946,3,1538,40,0,0,Facebook,7,184.81
7665,942,84047,http://calhoun.com/,http://wright.info/,2024-01-17 09:20:44,Argentina,Opera,Linux,Tablet,8.97,1996,17,403,37,0,0,Twitter,0,57.85
7666,263,82787,http://www.anderson.com/,http://www.martinez.info/,2024-04-04 05:39:13,El Salvador,Chrome,Android,Desktop,4.35,1047,1,2164,44,0,0,Google,2,324.54
7667,1890,75635,http://www.mcdonald-brown.com/,http://graham.com/,2024-04-09 23:06:04,Turkey,Opera,iOS,Tablet,10.0,854,11,2428,32,1,0,Instagram,2,300.94
7668,1008,74334,http://www.drake.biz/,https://barry-lee.com/,2024-02-14 08:16:37,Nepal,Safari,Android,Mobile,7.6,636,14,401,36,0,1,Instagram,8,155.57
7669,1465,40736,http://carson.net/,https://baker.com/,2024-06-04 12:00:53,South Africa,Chrome,iOS,Desktop,9.52,1160,14,3251,15,0,0,Google,7,402.26
7670,137,9688,https://www.sanchez.com/,https://avila.info/,2024-06-22 07:29:24,Russian Federation,Edge,Android,Tablet,2.18,370,4,1209,38,1,1,Twitter,6,492.45
7671,530,86266,https://www.brown.biz/,https://www.parrish.org/,2024-05-14 12:43:05,Philippines,Firefox,Android,Desktop,7.86,517,8,3,45,1,1,Google,7,493.4
7672,1501,42816,https://robertson.com/,http://jordan-ruiz.com/,2024-05-23 23:45:23,Belgium,Firefox,Linux,Mobile,4.32,475,11,3436,23,1,0,LinkedIn,4,418.99
7673,1604,44333,http://simon-grant.com/,http://www.haynes.net/,2024-04-23 19:10:37,Lebanon,Opera,iOS,Tablet,4.01,1806,19,2880,2,1,1,LinkedIn,4,243.36
7674,954,65640,http://www.ford.com/,http://lane-mullins.com/,2024-06-28 21:27:32,Guatemala,Safari,Windows,Tablet,6.95,1156,13,334,44,0,1,LinkedIn,8,81.07
7675,1392,62266,http://www.petty.com/,https://clay-patterson.info/,2024-07-19 07:57:38,Tonga,Safari,Android,Tablet,3.49,1394,14,3345,46,0,0,Twitter,4,326.74
7676,1510,13931,https://www.blair.info/,https://www.richardson.info/,2024-03-28 20:29:23,Uruguay,Edge,Linux,Desktop,9.24,210,19,3048,26,1,1,Instagram,8,35.6
7677,1489,75840,https://torres.com/,https://www.rodriguez.com/,2024-05-30 02:53:27,Jersey,Opera,Linux,Tablet,5.52,695,5,2389,31,1,0,Instagram,7,438.04
7678,1055,88616,http://www.phillips.com/,https://rush.com/,2024-06-23 02:29:28,Reunion,Edge,Windows,Mobile,2.27,1545,13,294,23,1,1,Facebook,7,319.92
7679,1637,11774,http://merritt-clark.com/,http://oconnell-clark.com/,2024-03-11 01:54:20,Dominica,Firefox,Windows,Mobile,0.41,1686,9,2699,37,1,0,Twitter,0,449.17
7680,1866,75343,https://hill.com/,http://www.hurst.net/,2024-05-19 13:07:30,Malaysia,Chrome,iOS,Desktop,2.38,1293,7,1476,22,1,1,Facebook,6,487.85
7681,1311,49328,http://www.buchanan.com/,http://www.jones.com/,2024-01-26 11:45:27,Heard Island and McDonald Islands,Edge,Android,Mobile,5.02,345,11,888,32,1,1,Facebook,4,402.08
7682,850,4479,https://www.macias-riggs.com/,https://anderson-allen.com/,2024-03-22 16:20:26,Montenegro,Firefox,Linux,Desktop,9.65,274,8,37,15,0,0,Facebook,5,1.34
7683,1335,46386,https://chapman-allen.com/,https://www.lewis-white.net/,2024-06-26 20:08:07,Taiwan,Firefox,iOS,Desktop,7.42,1160,19,2312,20,0,1,Twitter,1,237.91
7684,1655,57222,http://www.yang-lopez.biz/,https://carpenter.com/,2024-02-25 16:24:37,Czech Republic,Chrome,Android,Tablet,7.78,1577,10,1673,5,0,0,Facebook,6,478.88
7685,4,33622,https://www.webb-richardson.org/,http://hammond.com/,2024-03-23 22:07:47,Christmas Island,Opera,Mac OS,Tablet,8.66,429,16,1176,42,1,1,Twitter,0,391.62
7686,1313,74544,https://www.clark.com/,http://moyer.com/,2024-06-17 19:57:39,Serbia,Chrome,Android,Mobile,4.49,1401,13,3073,42,1,0,Instagram,2,40.49
7687,1558,54325,http://www.smith.com/,http://nelson.com/,2024-07-19 14:28:21,El Salvador,Chrome,Mac OS,Desktop,6.51,751,18,835,32,0,1,Instagram,9,199.24
7688,766,46556,https://hines.com/,https://davis.info/,2024-06-22 11:05:29,Swaziland,Safari,Linux,Tablet,9.39,1600,3,1866,2,0,0,Twitter,7,265.7
7689,263,70560,https://rodriguez.com/,http://www.harrell.com/,2024-03-04 21:45:58,Timor-Leste,Opera,Android,Tablet,7.04,1242,18,1071,6,1,0,LinkedIn,0,408.86
7690,153,26056,http://www.gonzalez.net/,http://www.brown.net/,2024-04-13 19:55:06,Belarus,Opera,iOS,Mobile,1.56,667,2,2091,6,0,1,Facebook,7,469.94
7691,1684,72247,http://harris.com/,https://www.shaw-roy.org/,2024-07-08 01:49:49,Micronesia,Firefox,Android,Desktop,5.5,1474,10,432,45,1,0,Instagram,4,236.27
7692,916,82343,https://juarez.com/,https://woods.org/,2024-01-31 18:57:05,El Salvador,Chrome,Android,Tablet,1.96,1067,7,602,47,1,0,Facebook,3,35.7
7693,351,67971,http://williams-wallace.com/,http://thomas.com/,2024-04-15 00:58:15,Saint Pierre and Miquelon,Firefox,Windows,Tablet,5.78,1451,19,1391,2,1,0,Facebook,1,312.12
7694,1762,67384,https://www.johnson.org/,http://powell.com/,2024-07-18 07:12:41,Sudan,Edge,Android,Desktop,2.9,987,15,990,22,0,0,LinkedIn,8,482.32
7695,1405,79968,https://ware.biz/,https://www.burns-bradley.biz/,2024-04-03 02:56:05,Bolivia,Edge,iOS,Mobile,6.37,796,17,3551,31,0,1,Twitter,4,334.76
7696,1431,64856,http://www.stone-greene.com/,https://jensen.com/,2024-07-08 18:54:17,Reunion,Opera,iOS,Mobile,5.97,925,2,1252,35,1,0,Twitter,3,97.13
7697,871,62092,http://www.hernandez.net/,http://www.clarke.com/,2024-01-17 23:16:58,Niger,Opera,Linux,Desktop,5.27,1967,6,576,29,1,0,Instagram,1,376.73
7698,668,38334,https://www.garcia.net/,http://www.reed.com/,2024-05-06 12:50:26,Singapore,Chrome,iOS,Mobile,7.11,883,2,2555,33,0,1,Instagram,7,46.89
7699,209,41295,https://www.cox.org/,https://dawson.org/,2024-06-10 06:50:24,Belgium,Safari,Windows,Desktop,7.15,1012,4,2029,43,0,1,Google,2,451.43
7700,1032,72152,http://bradley.com/,https://gomez-mora.com/,2024-01-19 09:49:10,Barbados,Edge,Mac OS,Desktop,6.31,1356,11,484,35,1,0,Facebook,7,443.93
7701,1629,98266,https://shelton.com/,http://lopez-williams.com/,2024-02-12 03:01:08,Cayman Islands,Opera,Mac OS,Desktop,3.38,133,19,512,6,1,0,Instagram,2,97.91
7702,244,4844,http://www.howard-brown.com/,http://davis.biz/,2024-03-17 09:11:48,Oman,Edge,Windows,Desktop,7.22,1657,17,2318,38,0,0,Google,9,145.05
7703,1609,31228,https://www.johnson-brown.org/,http://www.logan.com/,2024-06-20 11:57:33,Iraq,Edge,Linux,Desktop,7.27,639,12,710,14,1,0,Google,3,43.57
7704,360,53501,http://cabrera.com/,http://mcclure.com/,2024-04-30 11:24:07,Djibouti,Safari,Linux,Mobile,1.85,1116,0,1085,17,1,1,Google,7,238.77
7705,533,16590,https://chavez.biz/,https://www.torres.com/,2024-04-02 12:28:11,New Zealand,Chrome,Android,Desktop,9.4,172,1,1872,14,0,1,Google,5,179.92
7706,1687,67879,http://cooper.org/,http://www.bauer.com/,2024-06-26 03:40:02,Armenia,Firefox,iOS,Desktop,9.18,1649,2,2068,26,0,0,Google,5,45.82
7707,1788,6631,http://www.reeves.biz/,https://www.dean.com/,2024-07-21 08:59:30,Chile,Edge,Windows,Mobile,4.72,771,18,1221,16,1,0,Facebook,0,89.49
7708,1571,18724,https://johnson.biz/,http://terry.org/,2024-06-28 22:57:32,Monaco,Edge,Windows,Tablet,9.56,592,6,3188,16,0,1,Facebook,2,131.98
7709,795,16115,https://www.alexander.net/,http://cain.com/,2024-04-21 05:21:50,American Samoa,Chrome,Windows,Desktop,8.66,1954,1,147,31,1,0,Instagram,4,193.13
7710,1526,49502,http://www.hernandez.com/,http://www.massey.com/,2024-06-08 12:59:21,United Kingdom,Chrome,Android,Tablet,9.15,1311,9,1289,37,0,0,Instagram,5,273.39
7711,564,28928,https://middleton-briggs.com/,http://hill-mcdonald.biz/,2024-04-30 04:29:13,Saudi Arabia,Safari,Android,Mobile,9.52,1226,5,281,3,1,0,Facebook,7,46.98
7712,607,82993,https://gordon.com/,https://harvey.com/,2024-02-08 20:48:50,Nepal,Firefox,iOS,Tablet,2.91,1250,2,2170,41,1,1,LinkedIn,9,437.63
7713,909,27882,https://www.jones.com/,http://www.wood.org/,2024-01-06 12:43:18,Sao Tome and Principe,Opera,iOS,Tablet,4.63,672,9,198,13,0,0,LinkedIn,8,268.02
7714,412,73327,https://brown.com/,https://turner.info/,2024-05-06 15:26:15,Jordan,Chrome,Windows,Desktop,4.26,1760,4,3393,8,1,0,Instagram,5,154.95
7715,455,84960,http://hayes.com/,http://www.davis-lee.info/,2024-07-08 23:46:01,Saint Lucia,Safari,Windows,Desktop,8.63,354,13,1506,2,1,0,Google,9,75.91
7716,872,35929,http://lowe-stephens.com/,http://www.hopkins.com/,2024-03-30 23:49:50,Canada,Edge,Linux,Mobile,0.6,1111,0,1755,47,1,0,Twitter,0,330.77
7717,897,74861,http://garcia.com/,http://www.rodriguez-gonzalez.com/,2024-03-13 13:27:07,Solomon Islands,Safari,Windows,Desktop,1.72,1899,17,2793,42,0,0,Twitter,5,405.74
7718,1102,44459,http://www.murphy-gonzalez.com/,http://www.foley-carr.info/,2024-01-04 13:51:51,Greenland,Safari,Android,Desktop,5.08,128,9,1590,22,0,1,Twitter,9,314.0
7719,1941,82217,https://www.alexander-rogers.info/,http://www.mack.org/,2024-03-20 17:37:44,Ireland,Chrome,Android,Desktop,9.1,1244,3,712,35,0,0,Instagram,1,354.53
7720,1449,13799,http://www.barnes-stewart.com/,https://ware.com/,2024-01-18 22:18:11,Greece,Edge,Windows,Desktop,4.67,414,9,1706,11,0,0,Google,7,187.58
7721,940,23973,http://young.com/,https://williams.biz/,2024-02-14 03:39:35,Morocco,Safari,Linux,Desktop,6.68,959,9,435,30,0,0,Instagram,1,165.58
7722,1057,4535,http://www.vega-travis.biz/,https://www.fields.org/,2024-04-28 21:27:24,Seychelles,Edge,Linux,Mobile,2.99,121,18,2569,10,0,1,Instagram,8,458.27
7723,1422,84576,http://mcdowell-edwards.com/,https://scott.com/,2024-01-11 19:43:54,Paraguay,Firefox,iOS,Desktop,7.71,1618,2,2949,44,1,0,Twitter,6,4.2
7724,1461,19627,https://roth-estrada.com/,http://stone.org/,2024-06-20 13:25:01,Palestinian Territory,Edge,Android,Mobile,4.15,1366,13,1881,4,0,0,Google,9,287.98
7725,770,19715,http://www.brady.com/,https://www.lee.org/,2024-06-01 00:26:32,Reunion,Safari,Android,Tablet,1.99,1891,3,326,27,0,0,LinkedIn,8,91.79
7726,32,90296,https://www.sanders-harding.com/,http://benson-sutton.com/,2024-07-15 16:25:54,Saint Barthelemy,Opera,Mac OS,Tablet,1.66,1618,7,3383,20,0,1,Twitter,2,71.91
7727,1282,44898,http://www.mays.org/,https://www.herrera-jones.info/,2024-05-10 18:48:44,Oman,Edge,Android,Tablet,7.14,1746,12,429,26,0,0,LinkedIn,6,126.3
7728,1344,24478,http://www.sanders.com/,https://meyer.com/,2024-07-04 05:50:08,Germany,Firefox,Mac OS,Desktop,8.98,1708,17,2737,17,0,0,Facebook,1,76.72
7729,1921,37359,https://beck.com/,http://www.stewart.com/,2024-05-04 03:20:03,Saint Kitts and Nevis,Edge,Android,Mobile,8.94,507,6,1067,31,0,0,Twitter,3,463.41
7730,1578,73028,https://www.brown-bennett.org/,https://www.perkins-lee.com/,2024-03-04 08:04:31,French Polynesia,Edge,Windows,Mobile,9.81,1879,3,2777,17,1,0,Twitter,1,178.84
7731,1289,51456,https://smith-rosario.org/,http://www.price-yang.net/,2024-03-03 20:28:13,Angola,Edge,Windows,Mobile,3.15,447,0,2738,29,1,0,Facebook,0,132.93
7732,208,21175,http://powell.biz/,https://www.lane-jacobs.com/,2024-04-26 06:23:27,Ukraine,Safari,Mac OS,Tablet,5.06,1563,9,3596,47,1,0,Twitter,4,414.22
7733,734,97237,http://taylor.com/,https://moreno.com/,2024-06-08 23:11:59,Poland,Opera,Linux,Desktop,6.69,229,18,1879,26,0,0,Instagram,1,480.52
7734,1751,56144,http://www.gilbert.info/,https://www.garcia-brown.com/,2024-05-05 09:33:01,Bermuda,Opera,Android,Tablet,4.44,1015,4,3199,18,0,0,Instagram,3,234.06
7735,1742,78774,http://smith-holden.biz/,http://adams-aguirre.com/,2024-06-04 23:05:11,Gambia,Edge,Android,Tablet,5.98,208,14,756,27,1,0,Twitter,2,40.7
7736,1254,19237,https://www.johnson.com/,http://dalton.info/,2024-03-13 19:33:04,Kenya,Opera,iOS,Desktop,6.87,1228,6,1065,39,1,0,LinkedIn,0,436.92
7737,710,39345,http://ramsey.biz/,http://www.kelly.org/,2024-01-11 13:08:07,Kiribati,Opera,iOS,Tablet,3.91,647,12,3475,15,1,1,LinkedIn,2,25.16
7738,977,8298,http://thomas.com/,https://barnes-maddox.biz/,2024-06-08 20:14:25,Namibia,Firefox,iOS,Tablet,0.17,1989,12,1782,42,1,0,Facebook,7,37.22
7739,509,19050,http://meadows-bean.info/,http://stokes.com/,2024-02-01 18:51:59,Uzbekistan,Safari,Mac OS,Desktop,4.93,1239,11,26,31,0,0,Twitter,7,226.92
7740,1139,62007,https://www.elliott-williams.biz/,http://www.perry.com/,2024-06-24 03:44:16,Sri Lanka,Opera,Mac OS,Desktop,4.62,1350,5,819,34,1,0,LinkedIn,6,245.98
7741,450,49168,http://miller.com/,https://krause.com/,2024-07-21 00:22:49,Honduras,Safari,Mac OS,Desktop,2.48,1331,17,1316,13,0,1,Instagram,8,3.82
7742,1252,77635,http://perez-jones.com/,https://www.alexander.org/,2024-01-20 00:13:31,Montserrat,Safari,Android,Desktop,9.28,1891,6,3031,10,0,0,LinkedIn,0,440.73
7743,234,98366,http://www.hall-barnes.net/,http://miller.biz/,2024-07-22 04:42:00,Cocos (Keeling) Islands,Edge,Windows,Mobile,3.82,639,6,1152,10,0,0,Instagram,7,246.55
7744,501,16787,https://bonilla.com/,http://mccormick-craig.com/,2024-01-12 21:49:23,Nigeria,Opera,iOS,Desktop,1.32,705,8,3356,26,0,0,Google,1,403.73
7745,976,22221,http://www.barton.com/,http://www.johnson.com/,2024-01-08 06:34:00,Trinidad and Tobago,Opera,iOS,Tablet,3.17,1072,15,43,1,0,1,LinkedIn,6,424.94
7746,109,23146,https://compton-wallace.com/,https://www.baker.biz/,2024-01-11 00:59:13,Myanmar,Chrome,iOS,Tablet,3.45,1907,11,2923,30,0,0,LinkedIn,5,212.85
7747,1679,13277,http://www.coffey.com/,https://gutierrez.com/,2024-06-29 07:16:57,India,Edge,Android,Desktop,2.66,851,0,1938,13,1,0,LinkedIn,5,323.46
7748,1426,94684,http://caldwell.com/,http://quinn-nguyen.com/,2024-04-01 02:29:50,Saint Martin,Chrome,Android,Desktop,7.01,792,17,93,31,1,0,Facebook,7,449.16
7749,1982,3264,http://gray.com/,https://www.bowers.com/,2024-05-16 08:00:47,French Southern Territories,Chrome,Mac OS,Tablet,1.58,1412,3,727,26,0,1,Google,4,441.71
7750,265,96826,http://chapman.com/,https://sparks-thompson.com/,2024-01-10 23:33:35,French Polynesia,Edge,Android,Tablet,8.42,1809,3,1164,30,0,1,Facebook,6,91.44
7751,175,94315,https://www.gross-owens.biz/,http://owen.net/,2024-05-12 15:19:54,Philippines,Edge,Windows,Mobile,4.86,1267,5,2076,49,0,0,Google,3,203.58
7752,1231,54464,http://reyes.com/,http://zhang.com/,2024-03-07 16:44:53,Hungary,Opera,iOS,Mobile,7.19,1911,9,1759,8,0,0,Instagram,4,146.87
7753,193,30538,https://whitaker-aguilar.biz/,https://padilla-mendoza.com/,2024-05-05 15:05:59,Sao Tome and Principe,Edge,iOS,Desktop,6.15,670,8,642,15,0,0,Facebook,8,59.19
7754,1861,54047,http://campbell.com/,https://www.dixon.com/,2024-05-20 08:14:07,Guinea,Opera,iOS,Desktop,1.92,187,19,581,21,1,0,Instagram,6,289.91
7755,973,20934,https://www.christian.com/,http://johnson.com/,2024-01-29 15:11:27,Bouvet Island (Bouvetoya),Opera,Mac OS,Desktop,9.69,1820,8,3533,15,1,0,LinkedIn,8,186.09
7756,1908,73520,http://cervantes.net/,http://www.munoz-ruiz.biz/,2024-07-03 15:27:46,United Kingdom,Edge,Android,Mobile,8.56,1458,9,1140,17,0,1,Google,8,455.78
7757,1665,92381,http://alexander.com/,https://www.mooney.com/,2024-01-14 13:20:10,Sri Lanka,Opera,Windows,Tablet,1.38,682,9,1205,45,1,0,Instagram,3,350.08
7758,64,49207,https://www.taylor.com/,http://simpson.org/,2024-05-09 04:05:40,Andorra,Safari,iOS,Desktop,9.69,1520,6,3028,25,1,1,Twitter,9,395.37
7759,1390,5042,https://carter-davis.com/,http://www.cooper.biz/,2024-06-17 02:10:32,Papua New Guinea,Opera,Linux,Tablet,6.5,1468,15,2393,34,0,0,Twitter,3,204.28
7760,1979,63783,http://www.taylor-french.org/,https://roth.com/,2024-04-30 11:16:16,Turks and Caicos Islands,Safari,Mac OS,Tablet,7.05,1044,16,2943,45,0,0,Instagram,0,190.42
7761,272,42436,http://www.roman.com/,https://www.schneider.com/,2024-01-18 22:42:15,Greenland,Edge,Mac OS,Tablet,2.56,530,17,1753,30,0,0,Facebook,7,155.41
7762,374,80674,https://www.oconnell.org/,https://kennedy.com/,2024-04-17 02:57:55,Iran,Firefox,iOS,Tablet,9.73,1644,11,3173,40,1,0,Google,1,488.52
7763,1186,96594,http://www.hicks.com/,https://www.harrison.com/,2024-04-30 08:55:28,Colombia,Edge,Mac OS,Tablet,5.05,1638,18,1029,3,1,1,LinkedIn,2,369.89
7764,1506,8998,http://gibson.biz/,https://robinson-price.com/,2024-04-28 11:29:06,Andorra,Firefox,iOS,Tablet,0.39,1374,9,3517,47,1,0,Google,9,355.53
7765,1226,86076,https://www.gray.com/,http://hoffman-holden.org/,2024-01-17 06:49:57,Korea,Safari,Windows,Tablet,3.84,481,3,806,34,1,1,LinkedIn,6,30.61
7766,1766,30336,http://kim.info/,http://www.shea-davis.net/,2024-07-02 21:54:58,Timor-Leste,Opera,Android,Desktop,9.16,512,15,1975,2,1,0,Instagram,5,480.76
7767,1025,57615,https://www.oneill-shaw.com/,https://www.harrison.com/,2024-03-26 06:05:18,Martinique,Firefox,Mac OS,Tablet,8.67,302,7,3503,30,1,1,Facebook,1,36.68
7768,960,34219,http://www.rodriguez.com/,https://www.reed.net/,2024-02-09 22:20:10,Uruguay,Edge,iOS,Desktop,3.68,589,14,1437,8,1,1,Instagram,9,35.85
7769,338,91815,https://www.chen.net/,http://hoffman.com/,2024-06-07 05:45:15,Svalbard & Jan Mayen Islands,Chrome,Windows,Mobile,2.67,1047,1,242,8,1,1,Twitter,5,496.25
7770,1766,31693,http://www.miller-wilkinson.biz/,https://stewart.info/,2024-07-17 20:31:16,Switzerland,Edge,iOS,Tablet,4.47,1184,12,2762,7,1,0,LinkedIn,3,211.92
7771,1614,15904,https://www.henderson.com/,http://bird-palmer.info/,2024-07-19 16:56:17,Botswana,Chrome,Mac OS,Desktop,1.0,380,1,2470,2,0,1,LinkedIn,0,317.9
7772,1726,71956,https://www.wood.com/,http://tucker.com/,2024-06-21 10:50:48,Albania,Safari,Android,Desktop,6.13,133,4,793,4,1,0,Facebook,1,26.63
7773,428,77629,http://young-henderson.info/,https://terry-woodward.com/,2024-06-06 22:50:22,Fiji,Edge,Linux,Tablet,7.21,1061,11,54,37,1,0,Google,3,335.13
7774,528,73104,https://www.white-stephenson.org/,http://robertson-villarreal.com/,2024-06-26 06:53:50,Sweden,Opera,Windows,Tablet,2.65,1114,15,2809,43,1,0,LinkedIn,4,346.34
7775,1231,21277,https://www.cummings.info/,https://www.levy.com/,2024-02-28 08:17:30,Burundi,Opera,iOS,Mobile,8.96,973,3,637,37,1,0,Instagram,2,58.43
7776,1049,90259,https://daniels-griffith.com/,http://www.phillips.info/,2024-05-15 23:44:30,Cayman Islands,Opera,Mac OS,Desktop,8.37,967,11,2849,5,0,0,Facebook,2,397.98
7777,540,73212,https://reed.com/,http://oneill.com/,2024-03-12 13:01:01,Bermuda,Safari,Windows,Desktop,2.08,886,2,1564,39,1,0,Instagram,7,21.86
7778,892,20246,https://galloway.com/,https://norton.com/,2024-06-01 08:00:30,Nauru,Opera,Linux,Desktop,5.23,130,10,1892,45,1,0,Instagram,5,128.1
7779,197,65138,https://lowery.info/,https://le-ray.info/,2024-01-21 05:54:00,Central African Republic,Safari,Windows,Tablet,7.7,1749,5,1075,31,1,1,Facebook,1,104.82
7780,552,44314,http://www.adams.com/,https://www.johnson.net/,2024-04-08 10:53:19,Saint Helena,Safari,Android,Mobile,5.56,221,6,1980,47,0,1,Instagram,7,1.53
7781,1712,60891,http://www.morgan.com/,https://wilson.com/,2024-01-24 15:27:58,Philippines,Opera,Windows,Mobile,4.44,1624,19,3101,5,0,1,Google,6,382.37
7782,251,16024,http://perez-watson.com/,http://www.ryan.com/,2024-05-15 12:30:00,Philippines,Edge,Mac OS,Mobile,6.35,206,9,1855,22,0,0,Facebook,7,204.39
7783,280,54879,https://bradley.com/,http://www.gutierrez.net/,2024-02-07 17:47:38,United States Virgin Islands,Edge,iOS,Mobile,4.42,607,15,1787,25,1,1,Facebook,4,46.79
